created_at,source,original_text,cleaned_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
Fri Jun 18 19:41:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ProfJNMoyo: It's telling how Mnangagwa and his varakashi have fallen for the sarcastic insult to the Australian Prime Minister on this…,"It's telling how Mnangagwa and his varakashi have fallen for the sarcastic insult to the Australian Prime Minister on this video clip that, ""Zimbabwe is doing better"" in rolling out #Covid19 vaccination. How can Zimbabwe do better when it ran out of its paltry vaccines, long ago? https://t.co/ZfLxO5cKxT","Sentiment(polarity=0.21000000000000002, subjectivity=0.44000000000000006)",0.21000000000000002,0.44000000000000006,en,133.0,36.0,Martin36666858,22023,586,1027,,,ProfJNMoyo,,
Fri Jun 18 19:41:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","This is horrendous to the eyes, nkare shoprite pamphlet",,,,,en,,,NAKEDI_NKD,34555,1559,2024,,,,"South Africa, Wayne Manor ",
Fri Jun 18 19:41:14 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @MoetiTshidi: Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urg…,"Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems. https://t.co/aIqRgcuk1X","Sentiment(polarity=0.1958333333333333, subjectivity=0.2875)",0.1958333333333333,0.2875,en,116.0,108.0,Morag68982676,4988,38,302,,,MoetiTshidi,,
Fri Jun 18 19:41:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Artemis2030: Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21…","Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21 and the coming one world government, a New World Order.","Sentiment(polarity=0.24318181818181817, subjectivity=0.5022727272727273)",0.24318181818181817,0.5022727272727273,en,42.0,17.0,Emilio24355169,6370,102,328,,,Artemis2030,,
Fri Jun 18 19:41:21 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411037] 
Ranka Hospital Mukundngr PMCP
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,0,… https://t.co/UU0qEuAYIU",,,,,en,,,PuneUpdater,4544,88,0,,,,,
Fri Jun 18 19:41:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @andreasharsono: More than 350 medical workers have caught #COVID19 in Indonesia despite being vaccinated with Sinovac and dozens have b…,"More than 350 medical workers have caught #COVID19 in Indonesia despite being vaccinated with Sinovac and dozens have been hospitalised, as concerns grow about the efficacy of some vaccines against more infectious variants https://t.co/IjM2F5EM4f","Sentiment(polarity=0.3333333333333333, subjectivity=0.3333333333333333)",0.3333333333333333,0.3333333333333333,en,22.0,17.0,maasmichel,19047,7561,416,,COVID19,andreasharsono,Amsterdam,
Fri Jun 18 19:41:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @globalhlthtwit: Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate re…","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.","Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555)",0.13333333333333333,0.45555555555555555,en,360.0,174.0,PHATSAbertay,22207,1595,2299,,,globalhlthtwit,"Scotland, United Kingdom",
Fri Jun 18 19:41:31 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JeffLee2020: Nearly 1,000 EXPIRED Pfizer/BioNTech Covid-19 vaccines stabbed into the arms of now-altered humans at NYC Times Square “ev…","Nearly 1,000 EXPIRED Pfizer/BioNTech Covid-19 vaccines stabbed into the arms of now-altered humans at NYC Times Square “event” https://t.co/9FRTM2Ya8M https://t.co/0Jd2bglACm","Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,en,1.0,1.0,marvknutson,12588,220,330,,,JeffLee2020,Greater Vancouver,
Fri Jun 18 19:41:31 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @SKyriakidesEU: The timely delivery of #COVID19 vaccines is crucial. 

I welcome today’s decision by the Belgian Court of First Instance…","The timely delivery of #COVID19 vaccines is crucial. 

I welcome today’s decision by the Belgian Court of First Instance ordering #AstraZeneca to urgently deliver 50 million doses to 🇪🇺, as follows: 15 million doses by 26 July, 20 million by 23 August, 15 million by 27 September.","Sentiment(polarity=0.35000000000000003, subjectivity=0.7444444444444445)",0.35000000000000003,0.7444444444444445,en,230.0,95.0,221961,8387,792,1868,,COVID19,SKyriakidesEU,HARARE,
Fri Jun 18 19:41:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mfazomnyama_: Bring back digital vibes!

WHAT ARE WE BEING SUBJECTED TO 😭",,,,,en,9.0,7.0,_Sphephelo,22328,261,99,,,mfazomnyama_,Enjeni,
Fri Jun 18 19:41:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Poor info graphic... Nonsense.,,,,,en,,,marioricch,21277,302,785,,,,South Africa,
Fri Jun 18 19:41:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Milhouse_Van_Ho: New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As…","New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As our neighbours move on it's time for us to follow. 

@fordnation open Ontario 100% and drop the mask mandate too.","Sentiment(polarity=0.02727272727272727, subjectivity=0.4909090909090909)",0.02727272727272727,0.4909090909090909,en,218.0,80.0,kosquared420,5566,244,729,,,Milhouse_Van_Ho,Canada,
Fri Jun 18 19:41:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 340,27… https://t.co/hZciqjrdBt",,,,,en,,,PuneUpdater,4543,88,0,,,,,
Fri Jun 18 19:41:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411043] 
Bharati Hospital Dhank PMCP
Vaccines: COVISHIELD,
Min Age Limit: [45,18],
Dose1 Capacity: 1,
Dos… https://t.co/V5nOt7zFM5",,,,,en,,,PuneUpdater,4543,88,0,,,,,
Fri Jun 18 19:41:44 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @globalhlthtwit: Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate re…","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.","Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555)",0.13333333333333333,0.45555555555555555,en,360.0,175.0,DianeFirestoker,157269,369,1189,,,globalhlthtwit,,
Fri Jun 18 19:41:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KalainH: As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of a…","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl","Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,94.0,31.0,YolaOni,75233,1564,5002,,COVID19,KalainH,Trinidad and Tobago,
Fri Jun 18 19:41:48 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@DrThalaSiren @DavidStacy410 @jordanbpeterson Is there anything which is not dangerous? 
Idiocracy is dangerous too… https://t.co/XfjVV5XRhm",,,,,en,,,KebyJr,3976,118,137,,,DrThalaSiren,Seoul,
Fri Jun 18 19:41:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SABCNews: South Africa has recorded 10 510 new #coronavirus cases bringing the total to 1 796 589. The Department of Health has also re…,"South Africa has recorded 10 510 new #coronavirus cases bringing the total to 1 796 589. The Department of Health has also reported 118 more deaths, bringing the total to 58 411. https://t.co/ipdMNdWmPV","Sentiment(polarity=0.1590909090909091, subjectivity=0.6136363636363636)",0.1590909090909091,0.6136363636363636,en,23.0,19.0,MpumeM_,31526,1976,997,,coronavirus,SABCNews,"Durban, South Africa",
Fri Jun 18 19:41:52 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JeffLee2020: Nearly 1,000 EXPIRED Pfizer/BioNTech Covid-19 vaccines stabbed into the arms of now-altered humans at NYC Times Square “ev…","Nearly 1,000 EXPIRED Pfizer/BioNTech Covid-19 vaccines stabbed into the arms of now-altered humans at NYC Times Square “event” https://t.co/9FRTM2Ya8M https://t.co/0Jd2bglACm","Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,en,2.0,2.0,BostonJohn9,139535,1428,1462,,,JeffLee2020,,
Fri Jun 18 19:41:58 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @tweetsbyramik: Why is it giving these vibes 😭😭 https://t.co/roDAiGf2PH,,,,,en,7.0,1.0,_The_Bonez,22358,695,388,False,,tweetsbyramik,South Africa,
Fri Jun 18 19:42:05 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @CityAM: AstraZeneca claims victory over EU in vaccine deliveries case, but will be fined for late supplies 

The EU has lost its case a…","AstraZeneca claims victory over EU in vaccine deliveries case, but will be fined for late supplies 

The EU has lost its case against the FTSE-listed pharma over the supply of Covid-19 vaccines -&gt; https://t.co/sO8DR2qwRc
 #AstraZeneca #CovidVaccine #astrazenecavaccine #Covid19 https://t.co/cQmyQcdOdq","Sentiment(polarity=-0.3, subjectivity=0.6)",-0.3,0.6,en,2.0,3.0,akwatia,6727,1552,362,,,CityAM,"London, UK",
Fri Jun 18 19:42:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @MoetiTshidi: Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urg…,"Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems.","Sentiment(polarity=0.1958333333333333, subjectivity=0.2875)",0.1958333333333333,0.2875,en,116.0,109.0,PHATSAbertay,22208,1595,2300,,,MoetiTshidi,"Scotland, United Kingdom",
Fri Jun 18 19:42:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",18 June 2022 latest number of #COVID19 statistics in South Africa #CoronaVirusSA https://t.co/sUzH3upVMt,,,,,en,,,Gold_Traffic,5264,1760,94,False,COVID19,,Welkom,
Fri Jun 18 19:42:15 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @BIICL: Join us on 6 July to consider provision made through Injury Compensation Schemes for those who have suffered adverse reactions f…,"Join us on 6 July to consider provision made through Injury Compensation Schemes for those who have suffered adverse reactions from #COVID19 vaccines | With @oneillinstitute, @CCTL_CUHKLaw, @CUHKLaw, Institut de Droit Comparé #CompensationSchemes https://t.co/nhrD660Jac https://t.co/LiBA3ImXgj","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,3.0,2.0,JeanPierreGauci,2653,1527,4130,,,BIICL,"London, Malta, in Between",
Fri Jun 18 19:42:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Got my 1st dose of the COVID-19 Vaccine.

I am very thankful &amp; grateful to our Hon'ble Prime Minister Shri… https://t.co/ETOg5yWLV6",,,,,en,,,RAHULRO00160135,72,29,486,False,,,"Agartala, India",
Fri Jun 18 19:42:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DrEricDing: 13) Similar #DeltaVariant worries from a 🇨🇦 hospital— ➡️Outbreak even w/ 2 dose of mRNA vaccines—16 patients &amp; 6 HCWS #Delt…,13) Similar #DeltaVariant worries from a 🇨🇦 hospital— ➡️Outbreak even w/ 2 dose of mRNA vaccines—16 patients &amp; 6 HCWS #DeltaVariant positive. 6/16 patients &amp; 5/6 HCWs had received 2 doses of #COVID19 vaccine. A 2x vaccinated 80-year old also died. https://t.co/Y4GubHLMYF,"Sentiment(polarity=0.10909090909090909, subjectivity=0.38181818181818183)",0.10909090909090909,0.38181818181818183,en,171.0,70.0,SallyFereday,36429,6267,498,,DeltaVariant,DrEricDing,London,
Fri Jun 18 19:42:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @sikunyou: Fighting #COVID19  vaccines are so precious and appreciate #USA 🇺🇸 and #Japan🇯🇵 providing Taiwan millions shots. My hearty gr…,Fighting #COVID19  vaccines are so precious and appreciate #USA 🇺🇸 and #Japan🇯🇵 providing Taiwan millions shots. My hearty gratitude also goes to Parliamentarians rendered helps even knowing hindrance ahead. Let us fight together to win over attacks of pandemics and suppressions! https://t.co/wo8h9KGl8O,"Sentiment(polarity=0.75, subjectivity=0.7)",0.75,0.7,en,74.0,20.0,Byunghoon_i,3,0,34,,COVID19,sikunyou,South korea,
Fri Jun 18 19:42:34 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @NeilClark66: So last summer without any vaccines we could travel freely abroad (&amp; there was no subsequent spike in ‘cases’) - but this…,So last summer without any vaccines we could travel freely abroad (&amp; there was no subsequent spike in ‘cases’) - but this year after a mass vaccination programme which we were told would ‘set us free’ we can’t as it’s ‘too risky’. UK public: You’ve been conned.,"Sentiment(polarity=0.16, subjectivity=0.3566666666666667)",0.16,0.3566666666666667,en,6140.0,2406.0,BaleMudgie,33425,1403,1251,,,NeilClark66,New Zealand,
Fri Jun 18 19:42:34 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @josh_soane: ""The judge ordered delivery of 80.2m doses by 27 Sept 2021. To date, AZ has supplied more than 70m doses to the EU &amp; will s…","""The judge ordered delivery of 80.2m doses by 27 Sept 2021. To date, AZ has supplied more than 70m doses to the EU &amp; will substantially exceed 80.2m doses by end of June 2021. All other measures sought by the European Commission have been dismissed.""","Sentiment(polarity=0.125, subjectivity=0.2916666666666667)",0.125,0.2916666666666667,en,5.0,2.0,bethking61,31903,1261,1695,,,josh_soane,,
Fri Jun 18 19:42:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @marioricch: Poor info graphic... Nonsense.,,,,,en,0.0,1.0,Nakswell,140479,1435,460,,,marioricch,PTA//PLK,
Fri Jun 18 19:42:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",You know u are at your lowest when the mere mention of your name evokes a perfect  idea of a LOW. When you can insu… https://t.co/vjiQoXL5Tn,,,,,en,,,mgabhi_ka,1192,40,68,,,,,
Fri Jun 18 19:42:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @lpoolcouncil: Everybody aged 18+ is now eligible for the #Covid19 vaccine.

Jenny has been to get her second dose of the vaccine, but B…","Everybody aged 18+ is now eligible for the #Covid19 vaccine.

Jenny has been to get her second dose of the vaccine, but Billy hasn't as he thinks he is immune to #Covid after having the virus. This isn't true. Jenny tells us more...👇

Book your vaccines: https://t.co/8zntK73oE9 https://t.co/zD2ckokbLq","Sentiment(polarity=0.08333333333333333, subjectivity=0.35000000000000003)",0.08333333333333333,0.35000000000000003,en,6.0,7.0,Danishgirl4,17821,3181,711,,Covid19,lpoolcouncil,"Liverpool, England",
